设备号,点播日期,二级目录,影片名称,观看开始时间,观看结束时间,用户号,名称关键字,观看时间,制片,语言,片长,类型
11153,20170917,精彩点,09月03日 蒙面唱将猜猜猜 第二季：真假黄晓明难倒猜评团(高清),2017-09-17 18:57:30,2017-09-17 20:18:36,11299,蒙面唱将猜猜猜 第二季,81.1,大陆,国语,90,音乐 / 真人秀
10550,20170917,精彩点,06月23日 疯狂小糖,2017-09-17 18:58:00,2017-09-17 19:21:56,10429,疯狂小糖,10.0,大陆,国语,10,动画
11107,20170917,精彩点,踩过界(10),2017-09-17 18:59:14,2017-09-17 19:43:46,10749,踩过界,44.53333333333333,意大利,意大利语,116,剧情 / 喜剧 / 冒险
10013,20170917,精彩点,大头儿子和小头爸爸(29)(高清),2017-09-17 18:59:40,2017-09-17 19:07:55,11075,大头儿子和小头爸爸,8.25,大陆,国语,10,动画
11166,20170917,精彩点,09月09日 熊出没之丛林总动员(高清),2017-09-17 19:00:00,2017-09-17 19:09:42,10675,熊出没之丛林总动员,9.7,大陆,国语,13,喜剧 / 动画
11179,20170917,精彩点,08月13日 汪汪队立大功(高清),2017-09-17 19:02:20,2017-09-17 19:30:15,10115,汪汪队立大功,23.0,美国,英语,23,动作 / 动画 / 儿童 / 冒险
10438,20170917,精彩点,盲约(07)(高清),2017-09-17 19:06:33,2017-09-17 19:40:42,10523,盲约,34.15,大陆,国语,45,剧情 / 喜剧 / 爱情
10263,20170917,精彩点,我们的爱(03)(高清),2017-09-17 19:06:36,2017-09-17 19:33:12,10983,我们的爱,26.6,大陆,国语,45,剧情 / 爱情 / 家庭
10013,20170917,精彩点,大头儿子和小头爸爸(30)(高清),2017-09-17 19:08:03,2017-09-17 19:16:35,11075,大头儿子和小头爸爸,8.533333333333333,大陆,国语,10,动画
10421,20170917,精彩点,09月01日 极速前进 第四季：回忆杀！贾静雯古装扮相再现舞台(高清),2017-09-17 19:08:54,2017-09-17 20:45:12,11163,极速前进 第四季,90.0,大陆,国语,90,真人秀
10302,20170917,精彩点,09月01日 中国新歌声 第二季：郭沁治愈嗓音征服E神(高清),2017-09-17 19:09:02,2017-09-17 20:36:05,11177,中国新歌声 第二季,87.05,大陆,国语,100,音乐 / 真人秀
11001,20170917,精彩点,大军师司马懿之军师联盟(01)(高清),2017-09-17 19:10:45,2017-09-17 20:22:00,10129,大军师司马懿之军师联盟,45.0,大陆,国语,45,剧情 / 爱情 / 战争 / 古装
10662,20170917,精彩点,嫁到这世界边端(09),2017-09-17 19:12:08,2017-09-17 19:21:40,10838,嫁到这世界边端,9.533333333333333,香港,粤语,22,家庭 / 真人秀
10013,20170917,精彩点,大头儿子和小头爸爸(31)(高清),2017-09-17 19:16:44,2017-09-17 19:25:06,11075,大头儿子和小头爸爸,8.366666666666667,大陆,国语,10,动画
10550,20170917,精彩点,06月27日 疯狂小糖,2017-09-17 19:22:33,2017-09-17 20:29:39,10429,疯狂小糖,10.0,大陆,国语,10,动画
10013,20170917,精彩点,大头儿子和小头爸爸(32)(高清),2017-09-17 19:25:15,2017-09-17 19:34:49,11075,大头儿子和小头爸爸,9.566666666666666,大陆,国语,10,动画
10779,20170917,精彩点,09月16日 熊出没之丛林总动员(高清),2017-09-17 19:26:02,2017-09-17 19:42:47,10696,熊出没之丛林总动员,13.0,大陆,国语,13,喜剧 / 动画
11179,20170917,精彩点,08月13日 汪汪队立大功(高清),2017-09-17 19:30:58,2017-09-17 19:53:12,10115,汪汪队立大功,22.23333333333333,美国,英语,23,动作 / 动画 / 儿童 / 冒险
10263,20170917,精彩点,我们的爱(04)(高清),2017-09-17 19:33:10,2017-09-17 20:33:09,10983,我们的爱,45.0,大陆,国语,45,剧情 / 爱情 / 家庭
10013,20170917,精彩点,大头儿子和小头爸爸(33)(高清),2017-09-17 19:34:57,2017-09-17 19:43:22,11075,大头儿子和小头爸爸,8.416666666666666,大陆,国语,10,动画
10376,20170917,精彩点,哈利波特5：凤凰会的密令(高清),2017-09-17 19:36:24,2017-09-17 20:23:38,10316,哈利波特5,47.23333333333333,英国 / 美国,英语,153,剧情 / 奇幻 / 冒险
10376,20170917,精彩点,哈利波特与凤凰社(高清),2017-09-17 19:36:24,2017-09-17 20:23:38,10316,哈利波特与凤凰社,47.23333333333333,英国 / 美国,英语,138,剧情 / 奇幻 / 冒险
11240,20170917,精彩点,黑土热血(33)(高清),2017-09-17 19:37:40,2017-09-17 20:20:58,10801,黑土热血,43.3,大陆,国语,45,剧情 / 爱情 / 历史 / 战争
10313,20170917,精彩点,06月25日 棉花糖和云朵妈妈(高清),2017-09-17 19:40:12,2017-09-17 20:09:09,10076,棉花糖和云朵妈妈,10.0,大陆,国语,10,儿童
10184,20170917,精彩点,那年花开月正圆(22)(高清),2017-09-17 19:43:50,2017-09-17 20:26:48,10746,那年花开月正圆,42.96666666666667,大陆,国语,45,剧情 / 古装
11107,20170917,精彩点,踩过界(11),2017-09-17 19:43:58,2017-09-17 20:25:33,10749,踩过界,41.58333333333334,意大利,意大利语,116,剧情 / 喜剧 / 冒险
11107,20170917,精彩点,踩过界(11)(高清),2017-09-17 19:43:58,2017-09-17 20:25:33,10749,踩过界,41.58333333333334,意大利,意大利语,116,剧情 / 喜剧 / 冒险
11076,20170917,精彩点,那年花开月正圆(30)(高清),2017-09-17 19:44:09,2017-09-17 20:55:26,10687,那年花开月正圆,45.0,大陆,国语,45,剧情 / 古装
10013,20170917,精彩点,大头儿子和小头爸爸(29)(高清),2017-09-17 19:44:59,2017-09-17 19:53:55,11075,大头儿子和小头爸爸,8.933333333333334,大陆,国语,10,动画
10732,20170917,精彩点,大头儿子和小头爸爸(40)(高清),2017-09-17 19:54:08,2017-09-17 20:02:11,11041,大头儿子和小头爸爸,8.05,大陆,国语,10,动画
10013,20170917,精彩点,大头儿子和小头爸爸(36)(高清),2017-09-17 19:54:10,2017-09-17 20:14:03,11075,大头儿子和小头爸爸,10.0,大陆,国语,10,动画
11247,20170917,精彩点,外公芳龄38(高清),2017-09-17 19:59:46,2017-09-17 21:07:49,10847,外公芳龄38,68.05,大陆 / 韩国,国语,103,剧情 / 喜剧
11247,20170917,精彩点,外公芳龄38(高清)(陈妍希变单亲妈妈),2017-09-17 19:59:46,2017-09-17 21:07:49,10847,外公芳龄38,68.05,大陆 / 韩国,国语,103,剧情 / 喜剧
10732,20170917,精彩点,大头儿子和小头爸爸(39)(高清),2017-09-17 20:02:10,2017-09-17 20:10:12,11041,大头儿子和小头爸爸,8.033333333333333,大陆,国语,10,动画
10202,20170917,精彩点,踩过界(25),2017-09-17 20:09:23,2017-09-17 20:54:32,10246,踩过界,45.15,意大利,意大利语,116,剧情 / 喜剧 / 冒险
10732,20170917,精彩点,大头儿子和小头爸爸(38)(高清),2017-09-17 20:10:11,2017-09-17 20:17:49,11041,大头儿子和小头爸爸,7.633333333333333,大陆,国语,10,动画
10115,20170917,精彩点,大头儿子和小头爸爸(08)(高清),2017-09-17 20:12:13,2017-09-17 20:18:29,10994,大头儿子和小头爸爸,6.266666666666667,大陆,国语,10,动画
10454,20170917,精彩点,我们的爱(29)(高清),2017-09-17 20:16:01,2017-09-17 20:53:58,10374,我们的爱,37.95,大陆,国语,45,剧情 / 爱情 / 家庭
10538,20170917,精彩点,猩球崛起2：黎明之战(高清)(猿和人的超级PK),2017-09-17 20:17:00,2017-09-17 22:20:58,10751,猩球崛起2,105.0,美国,英语 / 美国手语,105,剧情 / 动作 / 科幻
10757,20170917,精彩点,平凡岁月(10)(高清),2017-09-17 20:18:32,2017-09-17 20:56:44,11097,平凡岁月,38.2,大陆,国语,45,剧情 / 爱情
11240,20170917,精彩点,黑土热血(34)(高清),2017-09-17 20:20:56,2017-09-17 20:43:22,10801,黑土热血,22.43333333333333,大陆,国语,45,剧情 / 爱情 / 历史 / 战争
11184,20170917,精彩点,踩过界(23)(高清),2017-09-17 20:21:58,2017-09-17 21:05:43,11005,踩过界,43.75,意大利,意大利语,116,剧情 / 喜剧 / 冒险
11153,20170917,精彩点,09月10日 蒙面唱将猜猜猜 第二季：郑恺玩套路空降猜评团(高清),2017-09-17 20:24:52,2017-09-17 20:41:04,11299,蒙面唱将猜猜猜 第二季,16.2,大陆,国语,90,音乐 / 真人秀
11107,20170917,精彩点,踩过界(12),2017-09-17 20:25:32,2017-09-17 21:07:17,10749,踩过界,41.75,意大利,意大利语,116,剧情 / 喜剧 / 冒险
11107,20170917,精彩点,踩过界(12)(高清),2017-09-17 20:25:32,2017-09-17 21:07:17,10749,踩过界,41.75,意大利,意大利语,116,剧情 / 喜剧 / 冒险
10184,20170917,精彩点,那年花开月正圆(23)(高清),2017-09-17 20:27:37,2017-09-17 21:08:31,10746,那年花开月正圆,40.9,大陆,国语,45,剧情 / 古装
10376,20170917,精彩点,哈利波特6：混血王子的背叛(高清),2017-09-17 20:27:41,2017-09-17 22:06:45,10316,哈利波特6,99.06666666666666,英国 / 美国,英语,153,剧情 / 奇幻 / 冒险
10376,20170917,精彩点,哈利波特6混血王子(高清),2017-09-17 20:27:41,2017-09-17 22:06:45,10316,哈利波特6混血王子,99.06666666666666,英国 / 美国,英语,153,剧情 / 奇幻 / 冒险
10737,20170917,精彩点,同盟(23),2017-09-17 20:28:09,2017-09-17 21:10:43,10542,同盟,42.56666666666667,香港,粤语,45,剧情 / 动作 / 悬疑
11137,20170917,精彩点,平凡岁月(06)(高清),2017-09-17 20:31:52,2017-09-17 21:10:48,11237,平凡岁月,38.93333333333333,大陆,国语,45,剧情 / 爱情
10975,20170917,热点专题,新水浒传(08)(高清),2017-09-17 20:32:47,2017-09-17 21:17:18,10122,新水浒传,44.51666666666667,大陆,国语,47,剧情 / 动作 / 古装
10263,20170917,精彩点,我们的爱(04)(高清),2017-09-17 20:33:09,2017-09-17 20:59:54,10983,我们的爱,26.75,大陆,国语,45,剧情 / 爱情 / 家庭
11152,20170917,精彩点,嫁到这世界边端(10),2017-09-17 20:33:39,2017-09-17 20:53:34,10448,嫁到这世界边端,19.91666666666667,香港,粤语,22,家庭 / 真人秀
10229,20170917,精彩点,超时空男臣(11)(高清),2017-09-17 20:34:50,2017-09-17 21:17:36,10703,超时空男臣,42.76666666666667,香港,粤语,45,喜剧
10229,20170917,精彩点,超时空男臣(11),2017-09-17 20:34:50,2017-09-17 21:17:36,10703,超时空男臣,42.76666666666667,香港,粤语,45,喜剧
10280,20170917,精彩点,09月16日 中餐厅：赵薇接任“主厨”遇岛主光临(高清),2017-09-17 20:35:21,2017-09-17 20:52:22,10148,中餐厅,17.01666666666667,大陆,国语,85,真人秀
10992,20170917,精彩点,美味奇缘(10)(高清),2017-09-17 20:40:02,2017-09-17 20:53:13,10204,美味奇缘,13.18333333333333,大陆,国语,45,剧情 / 爱情
11153,20170917,精彩点,09月16日 中餐厅：赵薇接任“主厨”遇岛主光临(高清),2017-09-17 20:41:03,2017-09-17 21:42:13,11299,中餐厅,61.16666666666666,大陆,国语,85,真人秀
10413,20170917,精彩点,大头儿子和小头爸爸(40)(高清),2017-09-17 20:52:56,2017-09-17 21:02:45,10289,大头儿子和小头爸爸,9.816666666666666,大陆,国语,10,动画
10992,20170917,精彩点,09月16日 中餐厅：赵薇接任“主厨”遇岛主光临(高清),2017-09-17 20:53:11,2017-09-17 22:09:49,10204,中餐厅,76.63333333333334,大陆,国语,85,真人秀
10202,20170917,精彩点,踩过界(26),2017-09-17 20:54:30,2017-09-17 21:36:41,10246,踩过界,42.18333333333333,意大利,意大利语,116,剧情 / 喜剧 / 冒险
10263,20170917,精彩点,我们的爱(05)(高清),2017-09-17 20:59:53,2017-09-17 21:41:23,10983,我们的爱,41.5,大陆,国语,45,剧情 / 爱情 / 家庭
10413,20170917,精彩点,大头儿子和小头爸爸(40)(高清),2017-09-17 21:02:44,2017-09-17 21:12:13,10289,大头儿子和小头爸爸,9.483333333333333,大陆,国语,10,动画
11001,20170917,精彩点,那年花开月正圆(25)(高清),2017-09-17 21:05:17,2017-09-17 22:04:10,10129,那年花开月正圆,45.0,大陆,国语,45,剧情 / 古装
10290,20170917,热点专题,蜘蛛侠1(高清)(英雄诞生之谜),2017-09-17 21:07:22,2017-09-17 21:22:00,11087,蜘蛛侠1,14.63333333333333,美国,英语,121,动作 / 科幻 / 冒险
10737,20170917,精彩点,同盟(24),2017-09-17 21:10:42,2017-09-17 21:53:26,10542,同盟,42.73333333333333,香港,粤语,45,剧情 / 动作 / 悬疑
11137,20170917,精彩点,平凡岁月(07)(高清),2017-09-17 21:10:47,2017-09-17 21:49:09,11237,平凡岁月,38.36666666666667,大陆,国语,45,剧情 / 爱情
10413,20170917,精彩点,大头儿子和小头爸爸(40)(高清),2017-09-17 21:12:12,2017-09-17 21:20:46,10289,大头儿子和小头爸爸,8.566666666666666,大陆,国语,10,动画
10975,20170917,热点专题,新水浒传(09)(高清),2017-09-17 21:17:17,2017-09-17 21:45:46,10122,新水浒传,28.48333333333333,大陆,国语,47,剧情 / 动作 / 古装
10229,20170917,精彩点,超时空男臣(12),2017-09-17 21:17:35,2017-09-17 21:28:21,10703,超时空男臣,10.76666666666667,香港,粤语,45,喜剧
10452,20170917,精彩点,09月09日 跨界喜剧王 第二季：斯琴高娃霸气处理家庭纷争(高清),2017-09-17 21:28:47,2017-09-17 22:08:44,10085,跨界喜剧王 第二季,39.95,大陆,国语,100,喜剧 / 脱口秀
10421,20170917,精彩点,09月08日 极速前进 第四季：贾静雯入水逆局舞狮崩溃(高清),2017-09-17 21:32:10,2017-09-17 22:51:52,11163,极速前进 第四季,79.7,大陆,国语,90,真人秀
10184,20170917,精彩点,那年花开月正圆(24)(高清),2017-09-17 21:33:27,2017-09-17 22:48:33,10746,那年花开月正圆,45.0,大陆,国语,45,剧情 / 古装
10263,20170917,精彩点,我们的爱(06)(高清),2017-09-17 21:41:21,2017-09-17 22:24:34,10983,我们的爱,43.21666666666667,大陆,国语,45,剧情 / 爱情 / 家庭
11137,20170917,精彩点,平凡岁月(08)(高清),2017-09-17 21:49:08,2017-09-17 22:28:08,11237,平凡岁月,39.0,大陆,国语,45,剧情 / 爱情
10737,20170917,精彩点,同盟(25),2017-09-17 21:53:24,2017-09-17 22:35:52,10542,同盟,42.46666666666667,香港,粤语,45,剧情 / 动作 / 悬疑
10255,20170917,热点专题,代号九耳犬(07)(高清),2017-09-17 21:58:42,2017-09-17 22:10:35,11037,代号九耳犬,11.88333333333333,大陆,国语,40,剧情
10242,20170917,精彩点,那年花开月正圆(29)(高清),2017-09-17 22:06:46,2017-09-17 22:49:50,10868,那年花开月正圆,43.06666666666667,大陆,国语,45,剧情 / 古装
11020,20170917,精彩点,那年花开月正圆(30)(高清),2017-09-17 22:09:12,2017-09-17 22:49:18,11046,那年花开月正圆,40.1,大陆,国语,45,剧情 / 古装
10452,20170917,精彩点,09月09日 跨界喜剧王 第二季：斯琴高娃霸气处理家庭纷争(高清),2017-09-17 22:09:37,2017-09-17 22:29:08,10085,跨界喜剧王 第二季,19.51666666666667,大陆,国语,100,喜剧 / 脱口秀
10782,20170917,精彩点,那年花开月正圆(34)(高清),2017-09-17 22:15:36,2017-09-17 22:42:04,11271,那年花开月正圆,26.46666666666667,大陆,国语,45,剧情 / 古装
11229,20170917,热点专题,一路惊喜(高清),2017-09-17 22:27:57,2017-09-17 23:49:03,10172,一路惊喜,81.1,大陆,国语,120,喜剧 / 爱情 / 家庭
11229,20170917,热点专题,一路惊喜(高清)(赵丽颖狂虐萧敬腾),2017-09-17 22:27:57,2017-09-17 23:49:03,10172,一路惊喜,81.1,大陆,国语,120,喜剧 / 爱情 / 家庭
11137,20170917,精彩点,平凡岁月(09)(高清),2017-09-17 22:28:07,2017-09-17 23:07:17,11237,平凡岁月,39.16666666666666,大陆,国语,45,剧情 / 爱情
11101,20170917,精彩点,猩球崛起2：黎明之战(高清)(猿和人的超级PK),2017-09-17 22:32:06,2017-09-17 22:59:55,10664,猩球崛起2,27.81666666666667,美国,英语 / 美国手语,105,剧情 / 动作 / 科幻
10376,20170917,热点专题,禁闭岛(高清)(莱昂纳多，孤岛追凶),2017-09-17 22:33:40,2017-09-17 23:02:02,10316,禁闭岛,28.36666666666667,美国,英语 / 德语,138,剧情 / 悬疑 / 惊悚
10376,20170917,热点专题,禁闭岛(高清),2017-09-17 22:33:40,2017-09-17 23:02:02,10316,禁闭岛,28.36666666666667,美国,英语 / 德语,138,剧情 / 悬疑 / 惊悚
11020,20170917,精彩点,那年花开月正圆(31)(高清),2017-09-17 22:49:16,2017-09-17 23:31:13,11046,那年花开月正圆,41.95,大陆,国语,45,剧情 / 古装
10376,20170918,热点专题,禁闭岛(高清),2017-09-17 23:02:00,2017-09-18 00:07:57,10316,禁闭岛,65.95,美国,英语 / 德语,138,剧情 / 悬疑 / 惊悚
10376,20170918,热点专题,禁闭岛(高清)(莱昂纳多，孤岛追凶),2017-09-17 23:02:00,2017-09-18 00:07:57,10316,禁闭岛,65.95,美国,英语 / 德语,138,剧情 / 悬疑 / 惊悚
11137,20170917,精彩点,平凡岁月(10)(高清),2017-09-17 23:07:15,2017-09-17 23:46:06,11237,平凡岁月,38.85,大陆,国语,45,剧情 / 爱情
10272,20170917,精彩点,同盟(28)(大结局),2017-09-17 23:29:36,2017-09-17 23:41:22,11120,同盟,11.76666666666667,香港,粤语,45,剧情 / 动作 / 悬疑
10401,20170918,精彩点,踩过界(26),2017-09-17 23:36:10,2017-09-18 00:18:34,10990,踩过界,42.4,意大利,意大利语,116,剧情 / 喜剧 / 冒险
10202,20170918,精彩点,踩过界(26),2017-09-17 23:44:51,2017-09-18 00:04:26,10246,踩过界,19.58333333333333,意大利,意大利语,116,剧情 / 喜剧 / 冒险
11137,20170918,精彩点,平凡岁月(11)(高清),2017-09-17 23:46:05,2017-09-18 00:25:09,11237,平凡岁月,39.06666666666667,大陆,国语,45,剧情 / 爱情
10553,20170918,精彩点,踩过界(22)(高清),2017-09-17 23:50:02,2017-09-18 00:05:06,10794,踩过界,15.06666666666667,意大利,意大利语,116,剧情 / 喜剧 / 冒险
11020,20170918,精彩点,那年花开月正圆(32)(高清),2017-09-18 08:19:33,2017-09-18 09:03:31,11046,那年花开月正圆,43.96666666666667,大陆,国语,45,剧情 / 古装
11075,20170918,精彩点,07月16日 了不起的孩子 第二季：陈妍希复出首秀(高清),2017-09-18 08:21:20,2017-09-18 08:39:08,10400,了不起的孩子 第二季,17.8,大陆,国语,40,儿童
10687,20170918,精彩点,异种(高清)(延续异种后代),2017-09-18 08:34:23,2017-09-18 09:12:25,10319,异种,38.03333333333333,大陆,国语,89,悬疑 / 惊悚 / 恐怖
11075,20170918,精彩点,07月16日 了不起的孩子 第二季：陈妍希复出首秀(高清),2017-09-18 08:39:07,2017-09-18 09:30:01,10400,了不起的孩子 第二季,40.0,大陆,国语,40,儿童
11137,20170918,精彩点,平凡岁月(12)(高清),2017-09-18 08:51:39,2017-09-18 09:34:16,11237,平凡岁月,42.61666666666667,大陆,国语,45,剧情 / 爱情
11058,20170918,精彩点,醉玲珑(39)(高清),2017-09-18 09:03:08,2017-09-18 09:09:14,10418,醉玲珑,6.1,大陆,国语,45,剧情 / 爱情 / 古装
11058,20170918,精彩点,醉玲珑(40)(高清),2017-09-18 09:10:12,2017-09-18 09:26:07,10418,醉玲珑,15.91666666666667,大陆,国语,45,剧情 / 爱情 / 古装
10687,20170918,精彩点,异种(高清),2017-09-18 09:20:08,2017-09-18 10:19:09,10319,异种,59.01666666666667,大陆,国语,89,悬疑 / 惊悚 / 恐怖
10687,20170918,精彩点,异种(高清)(延续异种后代),2017-09-18 09:20:08,2017-09-18 10:19:09,10319,异种,59.01666666666667,大陆,国语,89,悬疑 / 惊悚 / 恐怖
10557,20170918,精彩点,我的仨妈俩爸(14)(高清),2017-09-18 09:23:03,2017-09-18 09:35:10,10776,我的仨妈俩爸,12.11666666666667,大陆,国语,45,剧情
11058,20170918,精彩点,醉玲珑(41)(高清),2017-09-18 09:26:07,2017-09-18 09:35:10,10418,醉玲珑,9.05,大陆,国语,45,剧情 / 爱情 / 古装
11075,20170918,精彩点,心理追凶(05),2017-09-18 09:30:00,2017-09-18 10:11:39,10400,心理追凶,41.65,英国,英语,86,剧情 / 悬疑 / 惊悚 / 犯罪
11137,20170918,精彩点,平凡岁月(13)(高清),2017-09-18 09:34:15,2017-09-18 10:12:10,11237,平凡岁月,37.91666666666666,大陆,国语,45,剧情 / 爱情
10557,20170918,精彩点,我的仨妈俩爸(14)(高清),2017-09-18 09:35:08,2017-09-18 10:04:25,10776,我的仨妈俩爸,29.28333333333333,大陆,国语,45,剧情
11058,20170918,精彩点,醉玲珑(41)(高清),2017-09-18 09:35:09,2017-09-18 10:39:33,10418,醉玲珑,45.0,大陆,国语,45,剧情 / 爱情 / 古装
